,contrast,energy,homogeneity,correlation,dissimilarity,ASM,Type
745,0.20386029411764706,0.45236612613848115,0.9183082412829384,0.9581727880823462,0.17000612745098043,0.20463511207753626,0
1332,0.3934436274509804,0.6799313459319843,0.9360833140000526,0.961130178204201,0.16681985294117646,0.46230663518087983,1
1797,0.28704044117647054,0.5547452694966033,0.9336045676449007,0.9681291431921838,0.15661764705882353,0.30774231402885904,1
1883,0.24329044117647058,0.5313221587327356,0.9329363937317007,0.9772415112417546,0.15147058823529413,0.28230323636041427,1
470,0.297625612745098,0.378632963062968,0.8842732662918109,0.9610321482934227,0.24247855392156864,0.1433629207178429,0
675,0.1646139705882353,0.5912010770504591,0.9519425821799307,0.9814667588901871,0.1071078431372549,0.34951871350562286,0
1246,0.24730392156862743,0.7519705059995987,0.9682302595215658,0.9664492836268291,0.08841911764705881,0.5654596418932925,1
422,0.5209252450980392,0.42546206173009304,0.859377596879219,0.9465064896824977,0.31933210784313726,0.1810179659716215,0
233,0.3805759803921569,0.3618459537226832,0.8807553123059179,0.963763085543714,0.26173406862745097,0.13093249422547817,0
731,0.200765931372549,0.5542396777120401,0.9445391796424452,0.9775979482386621,0.12536764705882353,0.3071816203503461,0
1631,0.2582567401960784,0.48946397919980983,0.9297992825179785,0.9719388372799628,0.15926776960784314,0.2395749869341119,1
255,0.32660845588235293,0.3304164258535738,0.8614719398788928,0.971817888114109,0.28527879901960784,0.10917501447385021,0
144,0.2557291666666667,0.6436590310203286,0.9395076641470457,0.9694010128542662,0.1420955882352941,0.41429694821402835,0
673,0.1979779411764706,0.6957114245009177,0.9506481077664035,0.9732692745133368,0.11464460784313726,0.4840143861810961,0
1615,0.4405484068627451,0.4612842191638612,0.8956422367811316,0.9587989367280363,0.24600183823529412,0.21278313084961312,1
1884,0.2393075980392157,0.51432367381465,0.9262907711161388,0.9755061674239859,0.1621936274509804,0.2645288414461986,1
634,0.4486979166666667,0.3840926054378492,0.8585611342685845,0.9498832413171846,0.3091452205882353,0.14752712955203529,0
137,0.374234068627451,0.4853355467700028,0.9180982597499682,0.9632232380137411,0.19598651960784313,0.23555059295853756,0
1580,0.13710171568627452,0.7339379666630307,0.9713217178534004,0.9880401543461068,0.06969975490196079,0.5386649389094639,1
1496,0.5326899509803922,0.5428575768992149,0.9037710776970077,0.9508223516224725,0.24292279411764706,0.294694348796887,1
899,0.6525735294117647,0.44782531296203026,0.8502660479717139,0.9425099352453428,0.35330882352941173,0.20054751092954035,0
1489,0.3116421568627451,0.6716650670800888,0.9510070554484481,0.9543414479813563,0.12797181372549019,0.4511339623357001,1
1658,0.3569393382352941,0.5652995236740278,0.9202008261380558,0.9654883185564532,0.1899356617647059,0.31956355146608273,1
1031,0.356280637254902,0.6012684727719732,0.9385022679137083,0.9605181950514341,0.15606617647058824,0.361523776349541,1
385,0.25317095588235294,0.34439103705914087,0.8947380514705883,0.9712859235342379,0.21763174019607842,0.11860518640667053,0
845,0.3020220588235294,0.4655078987702487,0.9122670946665323,0.9774879278302396,0.19497549019607843,0.21669760381749206,0
130,0.25392156862745097,0.6390041585485614,0.948719475597503,0.9687425178256044,0.12493872549019608,0.408326314642355,0
1051,0.21464460784313727,0.6044048236070856,0.9372425916067785,0.9780232340374375,0.13998161764705883,0.3653051907995122,1
63,0.23753063725490195,0.515260561845711,0.9342751724558602,0.9746388731863613,0.148468137254902,0.2654934465935577,0
91,0.38488051470588236,0.4474851283592169,0.9119882180515291,0.9655904890844087,0.20736825980392157,0.20024294010266483,0
203,0.2665900735294118,0.41466987590416376,0.9123520886012777,0.9705714561565922,0.19005821078431373,0.17195110598237456,0
405,0.3916819852941177,0.4448514520388096,0.911551294003446,0.9596340124778612,0.20972732843137254,0.19789281438103734,0
552,0.2609375,0.3972848035371953,0.9190316667895604,0.9757417275367544,0.17778799019607844,0.15783521512158785,0
663,0.2896752450980392,0.4581327172933865,0.913219841356195,0.9784517182991491,0.19166666666666665,0.209885586654622,0
81,0.23765318627450976,0.4020493248689857,0.915075341719481,0.9824600175709671,0.18072916666666666,0.16164365962760718,0
1437,0.24669117647058825,0.5755039454914205,0.9273128003402659,0.9727777367053843,0.16176470588235292,0.33120479127619185,1
1118,0.3842830882352941,0.6138635426697103,0.9242234605762936,0.9535298332317337,0.1868566176470588,0.37682844901900725,1
402,0.3570006127450981,0.3715062564057773,0.9043981930051892,0.965426593311295,0.21655943627450983,0.13801689854863514,0
1659,0.19250919117647058,0.5881957882848133,0.9456006080316741,0.9773554521678288,0.12234987745098039,0.34597428535599295,1
1909,0.21029411764705883,0.5738465142044843,0.940789526217727,0.9761517649586149,0.13318014705882353,0.3292998218646374,1
232,0.35363051470588236,0.46193045921433495,0.9015477195945947,0.9676534906720836,0.2211856617647059,0.21337974914996635,0
1573,0.2100796568627451,0.6093222759170958,0.9512006263233558,0.9754378704949889,0.11485906862745099,0.3712736359287894,1
1268,0.2766544117647059,0.6990596918680109,0.9527608666525191,0.9608409572033308,0.12251838235294116,0.4886844527945983,1
360,0.3799938725490196,0.3138586016233657,0.8437703647635524,0.9621410165534198,0.32368259803921573,0.09850722181297457,0
1214,0.1956188725490196,0.5848425667619641,0.9398580686172598,0.9779560216323536,0.13259803921568628,0.34204082789672247,1
484,0.5261642156862745,0.3609722061204952,0.8581134680728105,0.9518983162688858,0.31948529411764703,0.13030093359149728,0
1912,0.232827818627451,0.6138437366663704,0.9520515789819965,0.9722197999806939,0.11662071078431371,0.3768041330445322,1
1988,0.21271446078431372,0.5346644398959124,0.9267785827566322,0.9768960540705364,0.1574448529411765,0.28586606328920966,1
1010,0.31587009803921573,0.6410656922927253,0.9333190410932624,0.9636275432726882,0.16158088235294116,0.41096522183475104,1
1406,0.47787990196078434,0.5428443545027433,0.9084737137823211,0.9479563552562644,0.2275735294117647,0.29467999321550004,1
1903,0.20818014705882354,0.6946333810332249,0.9505157343679186,0.9710790523019216,0.1160232843137255,0.4825155340456495,1
1387,0.1545343137254902,0.6705672834824028,0.957906586384095,0.9840449139720248,0.09540441176470588,0.44966048167696915,1
651,0.2807291666666667,0.4557503650943847,0.9165871068450004,0.9731507278114145,0.1854473039215686,0.20770839528366494,0
518,0.3746783088235294,0.39295458032764524,0.8736145653114186,0.9478832038150956,0.2729626225490196,0.15441330220047578,0
1488,0.32438725490196074,0.5116116750966123,0.9088093336882264,0.9667871054237255,0.20523897058823531,0.26174650609516165,1
495,0.2550091911764706,0.3738371244715269,0.9114140895328721,0.9752839472324741,0.1899969362745098,0.1397541956331399,0
658,0.326608455882353,0.3744710861695632,0.8762427011245675,0.954122755676408,0.26064644607843135,0.14022859437701243,0
618,0.3657169117647059,0.36312207096177473,0.8720603465872714,0.9560136333827475,0.2734375,0.13185763841956818,0
1868,0.47527573529411765,0.6218954437450707,0.9244379071229201,0.9561683934131195,0.19984681372549018,0.3867539429508783,1
1736,0.3967218137254902,0.609313884930837,0.9310833049328942,0.9531053674037028,0.1746017156862745,0.37126341036950933,1
1529,0.23333333333333334,0.5384593935662837,0.9421672600035489,0.9747103819121621,0.1340686274509804,0.28993851851977,1
344,0.26619178921568626,0.43463637688056117,0.9218171775673398,0.9757367299606744,0.17326899509803922,0.1889087801078612,0
330,0.2238511029411765,0.4196340442633002,0.9184807733896727,0.9772633491517723,0.1729626225490196,0.1760927311047734,0
725,0.32950367647058826,0.37014707079279185,0.8961890720654777,0.9688806204699761,0.22680759803921569,0.13700885401648405,0
915,0.4013786764705882,0.40949799885934834,0.8958563305703229,0.9621151312501838,0.23750000000000002,0.16768861106981087,0
1652,0.47601102941176476,0.5771968866546684,0.9206097939252136,0.9532988546312586,0.2056678921568627,0.3331562459638421,1
782,0.23137254901960785,0.473868013645453,0.9314359307071244,0.9773520113838003,0.15245098039215688,0.22455089435628725,0
196,0.32645526960784316,0.36163810656589634,0.8828404547622216,0.9681134591325548,0.24891237745098038,0.13078212012056661,0
228,0.2375919117647059,0.45563550745028614,0.9089262127362256,0.9610180707614538,0.1912683823529412,0.20760371564947977,0
840,0.20370710784313725,0.5567145398210194,0.9427255650563393,0.9777014195411434,0.12870710784313727,0.30993107884812937,0
278,0.47925857843137254,0.37329965466863974,0.8522241676648036,0.9497761876391354,0.32539828431372547,0.1393526321757257,0
1362,0.25369178921568625,0.5107925784771196,0.9249697679571707,0.980117514090855,0.1668045343137255,0.26090905822730437,1
1433,0.35444240196078436,0.5905871015105276,0.9387879283745418,0.9603318053503047,0.15490196078431373,0.3487931244706063,1
898,0.33186274509803926,0.3667282156831004,0.8990138490733215,0.9683158910004787,0.22236519607843136,0.1344895841781106,0
1040,0.24094669117647058,0.6038808530600106,0.9372778049667647,0.9732730468541625,0.1440716911764706,0.3646720846924861,1
863,0.338327205882353,0.4548891283640776,0.9073623800886993,0.9748860308138169,0.20842524509803922,0.20692411910383027,0
307,0.27507659313725485,0.45285894743412736,0.8999476463379469,0.9650477924869786,0.212484681372549,0.20508122627114572,0
1148,0.2920496323529412,0.5626869175233299,0.9270654873290578,0.973432254052569,0.16855085784313725,0.3166165671519066,1
300,0.32169117647058826,0.38099170425918283,0.8818079584775087,0.9572274307342128,0.2505514705882353,0.14515467871431664,0
1002,0.141390931372549,0.6439548041243592,0.9642634286119365,0.9815019413221904,0.08244485294117647,0.4146777897548419,1
1887,0.6784313725490195,0.612266672140107,0.8993083342025815,0.9390868047734826,0.27175245098039214,0.37487047781352123,1
919,0.2639399509803922,0.4490921187986928,0.9232886251219944,0.9748434121547255,0.17129289215686277,0.2016837311670992,0
1509,0.5543504901960784,0.605130933411134,0.9014834968719054,0.9365763784821971,0.2500612745098039,0.3661834465710303,1
900,0.21881127450980392,0.6086886489571949,0.9428868177300269,0.9749129347741816,0.13088235294117645,0.37050187136933516,0
1236,0.41798406862745097,0.6208562821241583,0.9274595115394206,0.9481551966839559,0.18388480392156864,0.38546252305303247,1
834,0.2819546568627451,0.5182741638039,0.9312357432042769,0.9686967416485028,0.1600796568627451,0.2686081088666318,0
636,0.22259497549019608,0.3767710247382754,0.915274744088812,0.9774236548181813,0.17829350490196078,0.14195640508233012,0
544,0.18088235294117647,0.572199343520149,0.9511626630290125,0.9800912784532605,0.11106004901960784,0.32741208872488947,0
560,0.18572303921568625,0.5915827834615885,0.9504437272646615,0.978663563692378,0.11286764705882352,0.34997018968816074,0
1007,0.14699754901960782,0.7443690863245515,0.970387896047498,0.9834222787294007,0.0723345588235294,0.5540853366756475,1
1025,0.18276654411764703,0.659567788508769,0.9585156036434692,0.9732375836505636,0.09826899509803921,0.4350296676383482,1
221,0.3765625,0.4167906226689776,0.8957206941187261,0.9596527507904701,0.23440563725490193,0.17371442314479407,0
1397,0.16911764705882354,0.5461904158674782,0.9511421180463135,0.9832136111998231,0.10912990196078431,0.2983239703854888,1
1024,0.45762867647058825,0.6412508455744453,0.924862720893971,0.9592837548998984,0.1956495098039216,0.41120264694994113,1
1545,0.4426470588235295,0.5249879320618558,0.9051775847247301,0.9603905719377586,0.2282475490196078,0.27561232881058373,1
974,0.2078125,0.6600848279902014,0.9476515088501464,0.9740443236556231,0.12126225490196077,0.4357119801428538,0
516,0.24918811274509803,0.3783064540226041,0.9008957792675893,0.9754481622787625,0.20663296568627448,0.14311577315515667,0
630,0.25087316176470587,0.4738931826046871,0.9342258825192974,0.9766697075154357,0.15071997549019608,0.2245747485191993,0
1515,0.49895833333333334,0.6196057578795247,0.9289835034662026,0.9546341727746742,0.19175857843137253,0.3839112951974601,1
1193,0.4931066176470588,0.6334716190169402,0.9287962373389493,0.9562767074096866,0.1910845588235294,0.4012862920999434,1
160,0.23342524509803922,0.41209139418904667,0.9006381559976933,0.9677975822272368,0.2045036764705882,0.16981931716467225,0
836,0.42666973039215683,0.490814543597791,0.8886840351089378,0.956892489655111,0.25390625,0.24089891620710785,0
921,0.22714460784313723,0.5505911692937568,0.9408896171590807,0.974774014196596,0.13541666666666669,0.30315063570426637,0
53,0.2542432598039216,0.37864593992786166,0.9015466060575814,0.9758125416017724,0.20626531862745096,0.1433727478238538,0
1997,0.3021752450980392,0.6146047343661848,0.9368284759589907,0.9739415723428071,0.15189950980392158,0.37773897950532853,1
76,0.2745710784313725,0.4810417359952268,0.9223000204423215,0.9757235027804223,0.1741421568627451,0.2314011517693015,0
1860,0.5589154411764705,0.6439336110743429,0.9205814063747673,0.9352971388774978,0.21433823529411766,0.4146504954712431,1
1689,0.5190257352941177,0.6270446254367735,0.9079031252023252,0.9445665648149175,0.23425245098039216,0.39318496228914357,1
98,0.24370404411764707,0.4119054690127087,0.895772828220655,0.9678459845974404,0.2142922794117647,0.16966611540257953,0
1964,0.2881433823529411,0.6116371520462587,0.9367569080509175,0.9729167286403899,0.15064338235294117,0.3741000057632582,1
1528,0.5504595588235294,0.553565024664332,0.9048599692735722,0.9441862911929066,0.24258578431372552,0.30643423653162244,1
339,0.1791360294117647,0.6932608156624215,0.9590041123686236,0.9759886348221896,0.09681372549019608,0.480610558532926,0
1377,0.29837622549019605,0.6803642950557575,0.9557510705991458,0.9581784108471797,0.11727941176470588,0.46289557398671777,1
1856,0.29108455882352946,0.7316087076100364,0.9396412752501638,0.9631268041231447,0.14659926470588236,0.5352513010508276,1
451,0.21807598039215687,0.5304306144082174,0.9387897313902935,0.9757769382022663,0.13783700980392155,0.28135663670147903,0
184,0.2130514705882353,0.6387207288244424,0.9513509511974045,0.974747942364282,0.11513480392156863,0.4079641694300269,0
866,0.25957414215686275,0.37407383647071657,0.906691086361015,0.9721187350815236,0.1986979166666667,0.1399312351319204,0
1315,0.3871629901960784,0.5684982662717317,0.918403855670616,0.9625487607143213,0.19522058823529412,0.3231902787539647,1
179,0.2271139705882353,0.6470460923336953,0.9499368869551611,0.9721559419593757,0.11954656862745099,0.41866864560430483,0
1372,0.28618259803921564,0.5644719971316767,0.9380597177311061,0.9678371534592907,0.14846813725490196,0.3186286355458237,1
1927,0.32895220588235297,0.583193646367579,0.9266058908505925,0.96281894746877,0.17527573529411766,0.3401148291635127,1
1803,0.18743872549019608,0.6125440302764833,0.9527577965575368,0.9782399530322534,0.10916053921568628,0.3752101890273573,1
212,0.21052389705882352,0.36882486734607767,0.9122910358996541,0.9780154361861689,0.181265318627451,0.1360317827728518,0
1724,0.22290134803921569,0.6854438304672283,0.9586981517758444,0.9768533134272563,0.10393688725490197,0.4698332447255864,1
1497,0.25425857843137256,0.6532743866001578,0.9469591825739101,0.9714063437111178,0.12901348039215688,0.42676742418781244,1
1300,0.24996936274509804,0.4952410069647455,0.921766466484784,0.9742814793384212,0.17169117647058824,0.24526365497945507,1
1676,0.5032169117647058,0.6095702292403077,0.9295164501489113,0.953084708701501,0.1914828431372549,0.37157586437608126,1
791,0.37898284313725494,0.39254470913991096,0.8966356412474492,0.962448055018248,0.23455882352941176,0.15409134867373728,0
707,0.2734375,0.5837954112235411,0.9392707479821452,0.9698787378719979,0.1448529411764706,0.34081708216566337,0
1582,0.474938725490196,0.4868659754059712,0.8949875514654926,0.956860329567979,0.25150122549019605,0.23703847800800776,1
515,0.23419117647058824,0.5704230261686503,0.9405304782424161,0.9745153187188432,0.13716299019607842,0.3253824287834006,0
297,0.33301164215686274,0.4251261203335062,0.9042754952392171,0.9691934575903123,0.21340379901960782,0.18073221818981883,0
1779,0.4219669117647059,0.5913385387586235,0.9251982526760857,0.9535787491010597,0.18909313725490196,0.34968126742118405,1
211,0.33235294117647063,0.48886388705623607,0.9250579998417368,0.9657225582672603,0.1780024509803922,0.23898790006773232,0
388,0.21230085784313724,0.4273310287659975,0.9279152318450004,0.9773211801185461,0.15534620098039215,0.18261180814620578,0
760,0.3316176470588236,0.3803998284369242,0.8868072930529678,0.967846167004912,0.2435968137254902,0.14470402947484137,0
969,0.3047794117647059,0.4564046408065633,0.9159493315181032,0.9735086619168405,0.1894607843137255,0.20830519614976806,0
26,0.25312500000000004,0.3865932027375856,0.9032432792121374,0.9753581420640139,0.20324754901960784,0.14945430440290394,0
1882,0.26951593137254903,0.542816751042106,0.9366724880073711,0.9702544066809905,0.14871323529411765,0.2946500252119077,1
1098,0.6004901960784315,0.6037342454197349,0.9120572533373139,0.950430877027462,0.23713235294117646,0.3644950390925366,1
1255,0.15018382352941176,0.6637885556239562,0.96711861282363,0.9821725998120894,0.07892156862745098,0.4406152465773381,1
1196,0.5719669117647059,0.5996709719046743,0.9087482930511692,0.9438466983426965,0.23658088235294117,0.3596052745450968,1
1304,0.5095281862745098,0.6638226546165452,0.9299796878409551,0.9477154895374201,0.18958333333333333,0.4406605167821571,1
723,0.4634344362745098,0.47901117793862147,0.8750633657637874,0.9586945518402814,0.2832261029411765,0.22945170859014566,0
188,0.19862132352941175,0.39622861739729176,0.9197453503460209,0.9801743402350783,0.16685049019607845,0.1569971172445694,0
688,0.23722426470588237,0.6285614998232607,0.9465955138246445,0.9717668379101635,0.12659313725490196,0.39508955906006693,0
494,0.36014093137254904,0.46569659733624535,0.9165103222483197,0.9655188406973598,0.19696691176470588,0.21687332077055704,0
10,0.3043811274509804,0.5490461908310758,0.926368021060387,0.9710444737247877,0.1710171568627451,0.301451719666114,0
1441,0.34185049019607844,0.5813583216379855,0.9354094189345056,0.9616197708561651,0.1600183823529412,0.33797749813773537,1
1155,0.3385723039215687,0.6945385153208605,0.929201731467627,0.9576231755013334,0.1725796568627451,0.4823837492641052,1
464,0.2588082107843137,0.37133117411179545,0.8963425009426849,0.9713597046102806,0.2157628676470588,0.13788684086724456,0
830,0.3910386029411765,0.37902650366402263,0.896476362928839,0.9629379145760625,0.23521752450980393,0.14366109047977338,0
1265,0.14629289215686275,0.7358649537538313,0.9699544839872478,0.984609183342932,0.07316176470588234,0.5414972301631283,1
1036,0.303921568627451,0.6579791149016635,0.9303033860817164,0.9628468726803805,0.1652267156862745,0.4329365156467765,1
1902,0.21590073529411763,0.47834256413802234,0.9255844506920416,0.9780055974233024,0.15986519607843136,0.22881160866613803,1
1720,0.130484068627451,0.6356711708110403,0.9647686124789282,0.9828023922208402,0.07996323529411764,0.40407783740027875,1
1597,0.4003063725490196,0.508153288649404,0.9040330098530791,0.9597924597651601,0.2233762254901961,0.2582197647652045,1
805,0.31795343137254906,0.3842336222379857,0.9022480813592405,0.9707799012448796,0.21547181372549018,0.14763547645812308,0
1244,0.632843137254902,0.6026578238666565,0.9053397728144699,0.9379075477069377,0.25131740196078434,0.36319645266769385,1
304,0.5177389705882354,0.506388078725903,0.8730167572333446,0.9521401538833554,0.2951593137254902,0.25642888627571125,0
1202,0.2509191176470588,0.6843003129868993,0.9501874181707659,0.9699866953367273,0.12264093137254901,0.4682669183539684,1
1641,0.3067401960784314,0.5895378322132283,0.9335688123910443,0.964989377275217,0.1579656862745098,0.34755485561067256,1
473,0.20287990196078431,0.6606816656929216,0.9552454277540782,0.9740917176302392,0.1068014705882353,0.4365002633827734,0
168,0.41069240196078427,0.40720902711283646,0.8724148207879826,0.952285107958973,0.2796875,0.1658191917621828,0
653,0.4048253676470588,0.47995692973954074,0.8829072190244878,0.9642176930979213,0.26150428921568625,0.23035865440500647,0
1210,0.20441176470588235,0.7387840851799734,0.9665787278161844,0.9571146866583069,0.08685661764705882,0.5458019245152103,1
638,0.34482230392156865,0.48097077631224366,0.9269757200223246,0.9684544312702122,0.17659313725490194,0.23133288766640234,0
1507,0.19261642156862746,0.6281909704166007,0.9564115816391983,0.9770663841056781,0.10361519607843137,0.3946238953129505,1
1285,0.43906249999999997,0.6254246998144922,0.9365553095932637,0.9552459357920404,0.16963848039215687,0.39115605513804774,1
1339,0.27993259803921566,0.5872609209325813,0.9415010722477203,0.9675455037414699,0.14090073529411765,0.34487538925458355,1
1277,0.29442401960784315,0.6565284706810153,0.9333353607799973,0.9674443380947236,0.15848651960784316,0.4310296328147527,1
395,0.45386029411764706,0.34460972527499717,0.8750400019063513,0.9516597787097417,0.2809742647058823,0.11875586275410902,0
369,0.3916973039215686,0.40376206608671017,0.8603532711161388,0.9508825844724578,0.29751838235294115,0.16302380601060892,0
1326,0.29206495098039215,0.6020377876911752,0.9414149316920728,0.9674436142176038,0.14218750000000002,0.3624494978080846,1
1722,0.22982536764705885,0.576422295411775,0.9411068342472431,0.9795754259795946,0.13543198529411765,0.3322626626477797,1
243,0.36083026960784315,0.39205711981202107,0.8766870447312164,0.9656599600779912,0.2649969362745098,0.15370878519529746,0
1487,0.22322303921568626,0.5944838154624781,0.9497518233231901,0.9748560145082492,0.1194546568627451,0.35341100684682564,1
1960,0.46914828431372546,0.5151146444174561,0.8974646237683651,0.9575659413842356,0.2439950980392157,0.2653430968933223,1
1283,0.617953431372549,0.6332289903014995,0.9135832228788543,0.9377566907707449,0.2358762254901961,0.40097895415825646,1
1598,0.2922487745098039,0.6920946507400841,0.9590688668689319,0.9593167531030945,0.11047794117647058,0.47899500558303904,1
567,0.3262101715686274,0.3284015320218389,0.8609238934544406,0.9710497956277382,0.28613664215686274,0.1078475662342909,0
269,0.2709099264705882,0.4503818598114171,0.9123123710739952,0.9750610959168008,0.1908547794117647,0.20284381964719095,0
74,0.5006433823529413,0.3727597353863016,0.8578317175057011,0.9490678531115649,0.31850490196078435,0.13894982032526557,0
689,0.22981004901960783,0.4189953046995014,0.9193218353517878,0.9766175959376968,0.17267156862745098,0.17555706536022805,0
1076,0.2641544117647059,0.6217097299866683,0.9384368278312915,0.9773442187669991,0.14503676470588234,0.38652298836009596,1
933,0.2628063725490196,0.380703061114594,0.8871629901960785,0.9592589239807251,0.23186274509803922,0.1449348207420223,0
1052,0.21902573529411767,0.5948833172959346,0.9390868295847752,0.9757440888799594,0.1375919117647059,0.35388616119701555,1
113,0.1857843137254902,0.636609823638384,0.9567336767163757,0.977798689784033,0.1018688725490196,0.4052720675528944,0
1992,0.34243259803921566,0.5332471194867123,0.9252067046168473,0.9675247912610868,0.1793811274509804,0.28435249044087607,1
757,0.21167279411764706,0.5934533231060334,0.9474498694778755,0.9756079477210295,0.12175245098039217,0.3521868467055941,0
319,0.1916360294117647,0.724961181608018,0.9566943923145265,0.9720983076299758,0.10281862745098039,0.5255687148384938,0
769,0.19181985294117648,0.6507211141357353,0.9550982479102073,0.9759487676559271,0.10557598039215686,0.4234379683820526,0
421,0.27571997549019606,0.4141988841640228,0.9010060456592139,0.9650705842896599,0.2107077205882353,0.17156071564272155,0
448,0.4383884803921569,0.4768293962932907,0.8769230076080206,0.96056040420165,0.27702205882352937,0.22736627316942404,0
1771,0.17121629901960783,0.6538229762388728,0.9605941782171776,0.9785017148509536,0.0930606617647059,0.42748448425785757,1
1103,0.27107843137254906,0.6493699970058686,0.9574846343881811,0.9648756990824898,0.11099877450980392,0.42168139301140184,1
1478,0.29466911764705883,0.6109714783534838,0.9386930131322433,0.9627486996372877,0.14656862745098037,0.3732861473614415,1
1128,0.15606617647058824,0.6220127788024085,0.9575224580782538,0.9819501498763008,0.09620098039215687,0.3868998969934939,1
1130,0.4250919117647059,0.679042717032073,0.9247366310364795,0.9539120953402289,0.1903799019607843,0.4610990115543,1
1006,0.35582107843137256,0.6650603523542692,0.9304040195538898,0.9554618020676602,0.17261029411764706,0.4423052722735847,1
1114,0.3186274509803922,0.6501152080204543,0.9434955638363944,0.9771269261212897,0.14255514705882352,0.42264978369947853,1
1187,0.3412377450980393,0.6342345933028408,0.9459359139216406,0.9645615105670783,0.14071691176470588,0.40225351934201986,1
1344,0.28753063725490197,0.5761948248403279,0.9360463824134889,0.9688320346802193,0.15263480392156864,0.3320004761727761,1
1308,0.4208026960784314,0.5551240897065688,0.9203709378379576,0.9592649044904346,0.19941789215686273,0.3081627549725466,1
1557,0.33229166666666665,0.606318917133093,0.9383336796838095,0.9656960666135047,0.15370710784313726,0.3676226292734465,1
1971,0.36467524509803917,0.6044054801379662,0.9439246257586441,0.9573446113515829,0.1469362745098039,0.36530598442080553,1
1543,0.24543504901960786,0.6423557577683556,0.9440049471467077,0.9689383788799958,0.13302696078431372,0.41262091953815844,1
1785,0.1771139705882353,0.5852386832245646,0.9557125291797655,0.9782647887884401,0.10248161764705882,0.34250431634242234,1
1050,0.26326593137254906,0.589535932359513,0.9321723679611872,0.9731506652424009,0.15588235294117647,0.34755261554300027,1
191,0.2899356617647059,0.4145468560299265,0.9076205042254458,0.9728932456973199,0.2014859068627451,0.17184909584429664,0
1477,0.2932751225490196,0.5894627102856209,0.9383819765791543,0.9714867561699161,0.14909620098039217,0.3474662868172698,1
1670,0.2775735294117647,0.6638585379916739,0.9541095189879792,0.976773349438107,0.11731004901960784,0.4407081584644427,1
1892,0.31571691176470584,0.6703665859667755,0.9509154405020538,0.9531865563052653,0.12901348039215688,0.4493913595807502,1
1119,0.31095281862745094,0.7310567619572172,0.9536750129862694,0.9502042650779964,0.12556678921568626,0.5344439892033714,1
1772,0.21069240196078431,0.7032928053851037,0.9661864776591205,0.9730733725347661,0.08759191176470589,0.4946207701064494,1
1174,0.2599877450980392,0.6709553811748284,0.9481726625314431,0.9729661530888208,0.12778799019607845,0.45018112352745937,1
891,0.26927083333333335,0.4274963629302914,0.9088169722074351,0.9659084542214551,0.19653799019607843,0.18275314031862744,0
511,0.2760876225490196,0.43285159288551733,0.9169047846797089,0.9739210715445205,0.1841452205882353,0.18736050146352964,0
1571,0.40370710784313724,0.6302839270080047,0.9279412093671391,0.9577867078175512,0.18268995098039217,0.3972578286446318,1
555,0.24333639705882354,0.4173078284256444,0.9196358672145328,0.9772850421937522,0.17434129901960785,0.17414582366532705,0
737,0.35062806372549016,0.37778578388987494,0.8753217812860439,0.9490023798031636,0.2661917892156863,0.1427220985092873,0
341,0.3162990196078431,0.41218528091199885,0.9117958039887105,0.9615239502611044,0.19840686274509806,0.16989670580050342,0
1874,0.343688725490196,0.5360652696020332,0.918617205390778,0.9649814782662641,0.19044117647058825,0.28736597327350055,1
1454,0.2408088235294118,0.5701106077113111,0.9351523822198563,0.9732483140950637,0.14764093137254902,0.3250261050249604,1
1434,0.35732230392156866,0.6096972121119595,0.9386867261442304,0.9614590517492728,0.15582107843137255,0.3717306904570957,1
413,0.40234375,0.3528165995493945,0.8742415874376839,0.9632463064963166,0.2759037990196078,0.1244795529175978,0
30,0.46634497549019605,0.3622015736912404,0.8492096331967115,0.9494220741180408,0.32847732843137256,0.13118997998441106,0
1517,0.1409313725490196,0.7694755171166093,0.9752834828440367,0.9876900020798083,0.062469362745098046,0.5920925714418733,1
539,0.23026960784313724,0.6483317197416295,0.9531567797169007,0.9718951571799677,0.11397058823529413,0.4203340188231388,0
1134,0.42981004901960784,0.512462570193368,0.9004431755168132,0.9600606437318422,0.23379289215686272,0.26261788584919266,1
277,0.23134191176470587,0.5788141892450516,0.9438571434673296,0.9737381237903544,0.13079044117647057,0.3350258656714064,0
56,0.21216299019607845,0.5834717220041261,0.9391046574172655,0.9767000369130482,0.13651960784313724,0.34043925037846023,0
325,0.4229626225490196,0.49323446997190906,0.887742859912248,0.9569986691830097,0.2557138480392157,0.24328024236847007,0
1540,0.31242340686274506,0.5735825613387152,0.9286451516103874,0.9721573520629126,0.16937806372549022,0.32899695467188095,1
1574,0.15266544117647057,0.5757299535230737,0.9472323745674741,0.9822315165357384,0.1133578431372549,0.3314649793836805,1
683,0.3060968137254902,0.4067121199976593,0.9122108479337069,0.9640689360277601,0.19629289215686274,0.16541474855299043,0
963,0.23483455882352944,0.6098006252533792,0.9449007809296518,0.9728087049377768,0.12919730392156864,0.37185680255941217,0
655,0.20131740196078432,0.590670517486345,0.9463426465043031,0.9776760268189942,0.12239583333333334,0.34889166022758666,0
1745,0.2235294117647059,0.5919787271861161,0.9429507419483629,0.9745413440105878,0.1315563725490196,0.35043881344089406,1
1042,0.3478860294117647,0.5653875437908084,0.9211646536824953,0.9629940034806408,0.18753063725490196,0.3196630746738033,1
